Name	Rearrangement	Support
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4300-237WPI-ENV-C4C5-NGS-024-0-002*1	0.01012170361696437
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4240-158WPI-ENV-C4C5-NGS-027-0-011*1	0.06127109956854313
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4200-106WPI-ENV-C4C5-NGS-017-0-014*1	0.05872159327169185
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4260-185WPI-ENV-C4C5-NGS-005-0-026*1	0.05872159327169185
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4300-237WPI-ENV-C4C5-NGS-033-0-002*1	0.05872159327169185
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4260-185WPI-ENV-C4C5-NGS-055-0-001*1	0.05872792522180997
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4260-185WPI-ENV-C4C5-NGS-063-0-001*1	0.01032540690089213
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188	0.3782930499868815
CAP188_ENV_C4C5_W3_P1_QVOA	CAP188-4260-185WPI-ENV-C4C5-NGS	0.02544561765078932
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4170-069WPI-ENV-C4C5-NGS-063-0-002*1	0.05900546525763247
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4170-069WPI-ENV-C4C5-NGS-009-0-017*1	0.06543293300818487
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4200-106WPI-ENV-C4C5-NGS-003-0-043*1	0.06543293300818487
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4220-132WPI-ENV-C4C5-NGS-008-0-027*1	0.06543293300818487
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4240-158WPI-ENV-C4C5-NGS-022-0-011*1	0.06543293300818487
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4220-132WPI-ENV-C4C5-NGS-020-0-003*1	0.0654404321136524
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4220-132WPI-ENV-C4C5-NGS-069-0-001*1	0.01235868592105742
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4240-158WPI-ENV-C4C5-NGS-020-0-011*1	0.01143338534518754
CAP188_ENV_C4C5_B_W9_QVOA	CAP188-4260-185WPI-ENV-C4C5-NGS-063-0-001*1	0.05662593644333182
CAP188_ENV_C4C5_B_W9_QVOA	CAP188	0.2305881665744196
