id,r2,partistic,partistic_support,partistic_tree_confidence,partistic_mean,partistic_variance,clade,clade_support,clade_tree_cofidence,clade_mean,clade_variance,placement,placement_support,placement_mean,placement_variance,regression
CAP257_ENV_C1C2_W28_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.004366812227074236,107,1,107,1.0002958783063578,NaN
CAP257_ENV_C1C2_B_W15_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.005780346820809248,107,1,107,1.2536305153803478,NaN
CAP257_ENV_C1C2_W25_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.005780346820809248,107,1,107,1.2536305153803478,NaN
CAP257_ENV_C1C2_W18_P3_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.05263157894736842,107,0.6666666665034628,116.33333333790304,174.2222222648728,NaN
CAP257_ENV_C1C2_W4_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.013333333333333334,191,0.5416375155820291,182.74384846746148,562.4027926174655,NaN
CAP257_ENV_C1C2_B_W7_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.030303030303030304,undefined,1,N/A,NaN,0.05,240,0.93126507333495,236.63198859341256,153.68905808788188,NaN
CAP257_ENV_C1C2_W19_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.2,undefined,1,N/A,NaN,0.05,240,0.8572997131924245,233.00768594642878,293.73093280121947,NaN
CAP257_ENV_C1C2_W29_P2_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.05,240,1,240,1.0045148739157401,NaN
CAP257_ENV_C1C2_W11_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.05,240,1,240,1.0088035455208066,NaN
CAP257_ENV_C1C2_W6_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.05,240,1,240,1.0088035455208066,NaN
CAP257_ENV_C1C2_W36_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.05,240,1,240,1.0152027817471976,NaN
CAP257_ENV_C1C2_W23_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.5,240,1,240,1.0000014139251154,NaN
CAP257_ENV_C1C2_W10_QVOA,0.8543234018536942,undefined,1,N/A,NaN,1,undefined,1,N/A,NaN,0.3333333333333333,240,1,240,1.1012598993448408,NaN
CAP257_ENV_C1C2_W5_P1_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_B_W14_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.0003535212688333,NaN
CAP257_ENV_C1C2_W21_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.25,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.001423767942005,NaN
CAP257_ENV_C1C2_W29_QVOA,0.8543234018536942,undefined,1,N/A,NaN,0.3333333333333333,undefined,1,N/A,NaN,0.14285714285714285,240,1,240,1.002415122153402,NaN
