Name	Rearrangement	Support
CAP287_ENV_C4C5_W13_QVOA	CAP287-4290-229WPI-ENV-C4C5-NGS-017-0-008*1	0.6649109487882399
CAP287_ENV_C4C5_W13_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS-062-0-003*1	0.3329806016695968
CAP287_ENV_C4C5_W25_QVOA	CAP287-4200-112WPI-ENV-C4C5-NGS-015-0-003*1	0.01985512475578213
CAP287_ENV_C4C5_W25_QVOA	CAP287-4200-112WPI-ENV-C4C5-NGS-037-0-003*1	0.01196808453018311
CAP287_ENV_C4C5_W25_QVOA	CAP287-4190-099WPI-ENV-C4C5-NGS-009-0-009*1	0.01011678924747234
CAP287_ENV_C4C5_W25_QVOA	CAP287	0.41987512071418
CAP287_ENV_C4C5_W25_QVOA	CAP287-4200-112WPI-ENV-C4C5-NGS	0.06951219784437576
CAP287_ENV_C4C5_W41_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS-074-0-003*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS-064-0-003*1	0.03569688696245278
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-031-0-004*1	0.03569688761541159
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-038-0-004*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-030-0-004*1	0.03569688761541159
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-029-0-004*1	0.03569688351987444
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-020-0-004*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-001-0-236*2	0.03569688350789443
CAP287_ENV_C4C5_W41_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS-004-0-066*2	0.03569688350789443
CAP287_ENV_C4C5_W41_QVOA	CAP287-4290-229WPI-ENV-C4C5-NGS-004-0-046*1	0.03569688350789443
CAP287_ENV_C4C5_W41_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS-070-0-003*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-024-0-004*1	0.0356968835199069
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-051-0-004*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-039-0-004*1	0.03569688780004647
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS-027-0-004*1	0.03569688713108186
CAP287_ENV_C4C5_W41_QVOA	CAP287-4290-229WPI-ENV-C4C5-NGS-076-0-004*1	0.03569688696248525
CAP287_ENV_C4C5_W41_QVOA	CAP287	0.2499602533867695
CAP287_ENV_C4C5_W41_QVOA	CAP287-4280-216WPI-ENV-C4C5-NGS	0.0356968856855381
CAP287_ENV_C4C5_W41_QVOA	CAP287-4260-192WPI-ENV-C4C5-NGS	0.1427875340315777
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS-092-0-003*1	0.1108578598445645
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS-103-0-003*1	0.1108578598445645
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS-002-0-098*1	0.2217157044075427
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS-095-0-003*1	0.1108578522506548
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS-064-0-003*1	0.1108578650791781
CAP287_ENV_C4C5_W44_QVOA	CAP287-3090-028WPI-ENV-C4C5-NGS	0.3332441499646848
CAP287_ENV_C4C5_W55_QVOA	CAP287-4310-255WPI-ENV-C4C5-NGS-002-0-083*1	0.1996959350641435
CAP287_ENV_C4C5_W55_QVOA	CAP287-4310-255WPI-ENV-C4C5-NGS-010-0-017*1	0.199695936620829
CAP287_ENV_C4C5_W55_QVOA	CAP287-4310-255WPI-ENV-C4C5-NGS-013-0-008*1	0.1996959571443425
CAP287_ENV_C4C5_W55_QVOA	CAP287-4310-255WPI-ENV-C4C5-NGS	0.3998108367578708
CAP287_ENV_C4C5_W7_QVOA	CAP287-4310-255WPI-ENV-C4C5-NGS-035-0-008*1	0.9997380628712508
